Id,Category
31859,2,1
31872,2,3
31877,1,3
31880,0,3
31886,1,3
31888,2,3
31897,1,2
31911,1,2
31922,2,3
31935,1,3
31937,1,3
31954,1,3
31957,1,2
31965,1,2
31967,2,3
31970,3,2
31979,1,3
31980,2,1
31981,1,2
31991,1,2
31999,1,2
32003,3,2
32007,1,3
32010,3,2
32032,2,3
32034,1,3
32037,1,2
32041,1,3
32045,0,1
32058,1,2
32059,1,2
32062,2,3
32064,1,2
32066,1,3
32086,1,2
32100,1,3
32113,1,3
32114,3,2
32115,3,2
32124,1,0
32129,0,2
32139,1,2
32143,0,4
32148,0,2
32150,0,2
32159,1,2
32163,1,2
32175,1,2
32178,2,1
32185,2,1
32189,1,2
32190,0,2
32206,2,1
32207,1,2
32233,1,3
32240,1,3
32241,1,3
32254,2,1
32257,1,2
32259,1,3
32262,3,1
32271,2,1
32289,1,2
32298,3,2
32310,1,3
32311,1,2
32321,1,2
32323,0,4
32326,1,2
32328,0,1
32331,1,2
32344,1,2
32346,1,2
32347,1,2
32360,1,2
32366,1,3
32396,0,3
32401,2,1
32403,1,3
32409,0,2
32412,1,2
32415,2,3
32418,1,3
32421,3,2
32425,2,3
32426,2,1
32432,3,2
32435,4,2
32445,2,3
32447,1,2
32451,1,2
32453,1,2
32462,1,2
32471,0,2
32473,2,4
32478,1,2
32480,3,4
32485,4,2
32486,2,3
32507,0,2
32525,1,2
32526,1,2
32533,1,2
32539,1,2
32545,1,2
32565,1,2
32571,1,2
32583,1,2
32609,2,1
32611,1,2
32617,1,2
32619,0,3
32625,1,2
32627,0,3
32633,1,3
32649,1,2
32652,1,2
32664,1,3
32691,1,3
32695,1,2
32702,3,2
32703,0,2
32704,1,2
32708,0,2
32716,0,4
32725,3,2
32736,0,1
32741,1,2
32745,2,3
32748,2,1
32752,1,2
32766,1,3
32770,1,2
32783,1,3
32789,1,3
32791,1,3
32794,0,1
32800,1,3
32804,1,2
32806,1,2
32807,1,3
32820,1,2
32822,0,3
32834,2,1
32845,0,2
32856,1,2
32861,2,1
32874,1,2
32885,2,3
32897,1,2
32906,1,2
32908,1,3
32911,1,2
32915,1,2
32916,1,2
32922,2,1
32924,2,3
32928,1,2
32952,1,3
32954,2,1
32964,3,2
32977,1,2
32978,1,3
32979,0,2
32985,1,2
32986,1,2
32998,1,2
33011,0,3
33018,1,3
33032,1,2
33043,3,1
33047,1,3
33051,3,2
33052,1,2
33062,2,3
33065,3,2
33104,1,2
33116,2,1
33122,2,1
33123,3,2
33125,1,2
33128,1,3
33130,1,2
33139,2,1
33144,0,2
33153,1,2
33162,1,3
33179,1,2
33198,3,2
33207,2,3
33210,3,4
33211,1,2
33218,1,2
33221,1,2
33225,2,1
33228,0,2
33233,2,1
33245,2,1
33252,1,3
33261,1,3
33267,2,3
33269,0,1
33304,1,2
33309,1,3
33313,0,2
33320,0,2
33324,1,2
33325,0,3
33329,1,2
33332,1,3
33333,1,2
33336,1,2
33348,1,3
33350,1,2
33353,2,1
33363,1,3
33364,4,3
33371,3,2
33379,3,2
33381,1,2
33382,1,2
33399,2,3
33409,0,3
33413,2,3
33417,1,2
33442,1,2
33443,2,3
33444,0,3
33456,1,2
33464,2,1
33475,0,2
33476,1,3
33477,2,1
33479,0,1
33481,1,2
33484,1,2
33494,1,2
33505,2,1
33509,1,4
33516,1,2
33519,1,3
33522,0,2
33527,1,2
33545,1,3
33562,1,3
33566,1,3
33588,1,2
33592,1,2
33610,1,2
33611,1,2
33622,1,2
33626,1,2
33630,1,3
33632,1,2
33636,0,2
33648,1,2
33652,1,3
33658,1,3
33673,0,1
33674,1,2
33678,1,2
33697,1,2
33712,1,2
33722,2,1
33729,1,2
33730,2,3
33739,1,3
33741,1,2
33742,3,2
33779,1,2
33783,0,4
33794,0,1
33796,1,2
33797,0,1
33801,1,2
33807,1,3
33812,1,2
33815,1,2
33828,1,2
33830,1,3
33842,0,4
33861,1,2
33870,1,2
33877,1,2
33881,1,2
33893,1,2
33898,1,2
33905,1,2
33913,1,2
33945,1,2
33952,1,2
33959,1,2
33968,1,2
33974,2,1
33984,1,3
33989,0,2
34001,1,2
34004,1,2
34012,1,2
34017,1,2
34024,1,3
34031,3,2
34035,1,2
34043,2,1
34053,1,3
34061,1,2
34065,1,3
34070,1,2
34073,1,2
34092,0,1
34108,0,2
34112,1,2
34128,1,2
34132,0,1
34155,1,2
34156,4,0
34157,2,1
34163,1,2
34164,1,2
34176,2,1
34179,1,2
34180,1,2
34193,1,2
34195,1,3
34199,3,2
34201,1,2
34205,2,3
34206,1,2
34227,1,3
34238,1,2
34247,1,3
34249,1,2
34252,2,1
34255,0,3
34257,1,2
34275,1,3
34281,0,2
34285,1,2
34286,1,2
34294,1,2
34306,1,2
34313,1,3
34326,2,1
34327,1,2
34334,1,2
34337,2,3
34356,2,1
34359,1,2
34362,2,1
34380,4,3
34383,1,2
34386,1,0
34394,1,2
34401,2,3
34410,1,3
34423,1,3
34433,0,1
34434,1,2
34438,1,2
34439,1,3
34449,1,2
34453,2,1
34462,1,3
34464,1,2
34466,1,2
34474,1,2
34477,3,2
34479,2,0
34500,0,2
34512,1,2
34521,2,3
34523,1,2
34524,1,2
34528,1,2
34541,1,2
34558,1,2
34562,1,2
34565,1,3
34570,2,1
34578,2,3
34579,4,0
34581,1,2
34589,1,3
34595,1,3
34601,3,2
34609,0,3
34613,1,3
34615,1,2
34617,2,1
34621,2,3
34622,2,3
34627,1,2
34645,3,2
34648,1,2
34654,1,2
34655,2,1
34660,1,2
34661,1,2
34663,1,2
34683,1,2
34686,4,3
34690,1,3
34705,1,3
34708,1,2
34715,1,3
34718,1,2
34725,1,2
34728,1,2
34740,1,2
34749,3,1
34755,0,2
34773,1,3
34775,1,2
34779,1,3
34786,2,3
34789,1,2
34802,1,3
34812,0,1
34821,3,2
34823,2,1
34831,1,2
34839,3,2
34842,1,2
34863,1,2
34868,3,1
34884,1,2
34887,1,3
34889,1,3
34893,1,2
34900,0,2
34903,1,2
34906,1,2
34910,1,3
34926,1,2
34933,1,2
34939,1,3
34951,1,2
34963,2,1
34976,1,2
34981,1,3
34990,1,2
34993,0,2
34994,1,2
34999,1,2
35004,2,1
35015,1,0
35037,0,2
35042,3,2
35049,2,1
35053,1,3
35061,1,3
35073,1,2
35078,4,1
35080,2,1
35087,2,3
35101,1,2
35111,1,2
35113,1,2
35116,2,1
35124,2,3
35126,1,2
35133,1,2
35137,1,2
35145,1,2
35148,0,2
35152,1,2
35157,1,2
35163,1,2
35170,1,2
35177,1,2
35184,0,1
35186,1,3
35198,1,2
35205,1,2
35206,2,1
35217,1,2
35219,1,3
35228,1,3
35231,1,3
35241,1,2
35245,1,2
35265,1,2
35278,0,3
35283,0,2
35293,1,3
35297,1,2
35301,1,2
35306,1,2
35321,2,1
35322,1,2
35339,1,2
35354,1,3
35355,3,2
35359,4,1
35361,2,3
35374,0,2
35385,1,2
35394,1,2
35409,1,2
35427,3,1
35430,1,2
35433,1,2
35434,1,0
35446,1,3
35452,0,3
35454,1,2
35462,1,2
35475,2,3
35483,2,1
35484,1,2
35489,0,2
35490,2,1
35493,0,1
35494,2,3
35504,1,2
35506,0,1
35510,1,2
35515,1,2
35517,1,3
35525,0,2
35533,0,3
35535,1,3
35545,1,2
35546,2,1
35552,1,2
35553,1,2
35558,3,1
35559,2,1
35569,1,3
35572,1,2
35584,2,1
35590,1,2
35603,0,2
35614,1,2
35619,1,2
35626,1,0
35634,1,2
35636,2,1
35639,1,2
35642,1,2
35644,1,2
35645,1,3
35646,1,2
35647,3,2
35649,2,3
35666,1,2
35671,1,2
35691,1,2
35692,1,2
35694,1,3
35695,1,2
35696,2,1
35698,1,2
35701,1,3
35703,1,3
35725,1,2
35736,1,2
35740,1,2
35742,1,3
35747,1,3
35749,1,2
35753,1,2
35774,1,3
35788,1,2
35794,2,1
35800,2,3
35801,2,3
35803,1,3
35808,0,2
35826,1,3
35842,2,1
35848,2,1
35850,1,2
35853,3,0
35858,0,3
35869,2,1
35878,1,2
35892,1,3
35907,1,3
35920,1,3
35928,1,3
35932,0,3
35942,1,3
35950,0,3
35958,0,2
35960,2,1
35963,2,3
35964,1,2
35968,1,0
35980,1,2
36014,2,1
36019,1,2
36039,2,1
36041,1,2
36056,1,2
36061,1,2
36063,1,3
36071,1,2
36078,1,3
36083,3,2
36086,1,3
36087,1,2
36091,3,2
36101,3,2
36103,1,2
36113,1,0
36132,2,1
36133,0,2
36134,2,3
36154,2,3
36165,1,2
36167,2,1
36178,1,2
36179,1,2
36190,1,2
36201,1,2
36206,1,2
36209,1,2
36230,3,2
36237,1,3
36239,1,2
36246,1,3
36251,1,2
36254,1,2
36255,1,2
36258,2,3
36268,3,2
36271,0,2
36277,0,2
36303,1,3
36304,1,3
36332,1,2
36333,1,2
36337,1,2
36346,1,3
36361,3,2
36368,1,2
36376,0,3
36377,1,2
36384,1,2
36393,1,2
36407,1,2
36408,2,3
36410,1,3
36412,1,2
36415,2,1
36423,2,3
36441,1,3
36447,1,2
36460,1,3
36471,2,1
36478,1,2
36503,4,2
36515,3,2
36522,1,3
36526,2,1
36540,1,3
36560,1,2
36562,1,2
36564,1,2
36575,1,3
36577,1,2
36580,0,2
36601,0,1
36614,1,3
36627,1,2
36632,2,1
36643,1,2
36652,2,1
36655,1,3
36661,1,2
36673,1,2
36677,2,1
36709,3,1
36718,2,1
36725,1,2
36728,1,2
36730,1,2
36735,3,2
36741,1,3
36755,2,3
36759,0,2
36760,1,2
36761,0,2
36763,0,2
36788,1,3
36792,4,2
36802,2,3
36854,0,2
36861,1,2
36863,1,3
36864,0,2
36880,1,2
36892,1,3
36926,1,3
36931,1,2
36938,0,1
36947,1,2
36954,2,1
36955,2,1
36960,1,3
36961,1,3
36963,1,3
36964,2,3
36977,1,2
36981,1,2
36986,3,2
36993,1,2
37009,2,1
37014,3,2
37018,2,3
37028,1,3
37030,2,1
37036,2,1
37040,3,2
37047,1,3
37048,1,3
37055,3,2
37060,1,2
37068,1,2
37078,1,2
37081,1,2
37085,1,3
37091,2,3
37094,1,2
37098,1,2
37099,1,3
37100,2,1
37105,3,2
37109,1,3
37112,1,2
37123,1,2
37144,2,3
37150,1,2
37152,2,3
37172,0,1
37186,1,2
37194,2,1
37200,2,1
37206,2,1
37208,1,2
37218,1,2
37226,1,2
37230,1,2
37232,1,2
37239,1,3
37247,1,2
37250,1,2
37257,1,2
37259,1,3
37260,1,3
37267,1,2
37268,1,2
37277,2,1
37284,0,2
37288,1,3
37290,1,2
37305,2,1
37308,2,1
37311,2,1
37320,1,2
37331,1,2
37333,1,2
37345,4,2
37350,0,2
37355,1,3
37384,1,2
37385,1,2
37386,4,1
37394,1,2
37413,1,3
37416,2,3
37418,1,2
37425,1,3
37426,0,4
37434,0,3
37439,2,1
37442,4,2
37446,3,2
37454,2,3
37469,2,0
37480,3,2
37483,3,1
37500,2,3
37509,4,2
37524,2,1
37530,2,1
37536,0,2
37540,2,1
37550,1,2
37554,1,2
37559,2,3
37566,3,1
37569,1,2
37571,1,2
37584,0,2
37601,2,3
37614,0,2
37615,1,2
37618,1,3
37623,1,2
37632,1,3
37638,1,2
37643,1,3
37647,1,2
37659,1,3
37673,1,3
37677,1,3
37680,1,2
37685,1,2
37692,1,2
37706,1,2
37720,1,3
37730,0,1
37732,1,2
37741,1,2
37753,1,3
37756,0,2
37770,2,1
37772,0,2
37775,1,4
37787,1,2
37788,1,2
37797,1,2
37801,1,2
37812,1,2
37830,1,3
37834,1,2
37855,3,1
37857,4,2
37858,1,2
37861,1,2
37872,1,2
37876,1,2
37884,1,2
37887,4,2
37893,3,2
37902,1,3
37906,1,2
37923,1,2
37932,1,3
37943,1,2
37950,1,2
37962,1,2
37968,1,2
37970,3,2
37972,1,2
37974,1,3
37986,3,4
38000,1,2
38002,0,3
38011,1,2
38013,1,3
38019,2,1
38030,1,2
38032,1,0
38033,0,2
38043,1,2
38046,1,2
38048,0,3
38055,1,2
38072,1,2
38094,1,2
38104,1,2
38109,2,1
38111,0,3
38115,1,3
38119,1,3
38124,1,2
38128,1,3
38150,1,2
38152,1,2
38167,0,2
38171,1,2
38174,1,2
38176,1,2
38181,1,2
38190,1,2
38210,1,2
38220,1,2
38234,3,2
38237,1,2
38261,0,3
38277,1,2
38299,1,2
38327,2,1
38331,1,2
38348,1,3
38352,1,2
38360,3,2
38362,0,2
38366,1,2
38371,1,2
38374,1,3
38410,3,2
38415,1,3
38423,1,3
38429,1,2
38430,2,3
38438,2,1
38448,0,2
38454,1,2
38457,1,2
38466,2,1
38469,1,2
38470,1,2
38476,1,2
38480,2,1
38489,1,2
38492,2,3
38494,0,1
38496,1,3
38498,1,3
38503,3,2
38510,1,2
38512,0,2
38515,1,2
38516,0,2
38522,1,2
38527,1,3
38529,1,3
38548,1,2
38566,0,1
38572,1,2
38576,2,3
38577,2,3
38584,2,1
38587,1,2
38590,1,2
38591,1,3
38594,1,3
38598,1,2
38602,0,2
38605,1,3
38612,3,2
38615,1,3
38616,1,3
38622,1,2
38627,1,2
38632,1,2
38637,1,2
38638,2,1
38642,1,3
38650,3,2
38652,1,2
38657,1,3
38659,0,4
38660,1,2
38662,1,2
38674,3,2
38683,3,2
38684,1,2
38688,0,1
38716,1,2
38727,1,2
38743,1,2
38745,0,1
38750,1,2
38760,1,2
38761,1,2
38765,1,3
38768,0,1
38772,3,2
38775,4,2
38786,2,3
38788,3,2
38794,2,1
38797,1,2
38800,3,2
38801,1,2
38803,1,2
38810,1,2
38814,1,2
38815,0,2
38848,1,2
38852,1,2
38865,3,2
38872,0,4
38878,2,0
38889,0,2
38898,2,3
38914,1,2
38915,1,3
38924,0,2
38925,1,2
38929,1,3
38931,1,3
38950,1,2
38966,0,2
38980,1,2
38987,1,2
38990,3,2
38996,3,4
39009,1,3
39012,1,3
39013,1,2
39022,0,1
39029,1,2
39032,1,2
39033,2,3
39043,1,2
39044,1,3
39047,1,3
39048,2,3
39054,1,2
39055,4,3
39057,1,2
39059,1,2
39072,2,1
39078,1,3
39087,1,2
39097,1,2
39109,2,1
39120,1,2
39122,1,3
39127,1,2
39131,1,2
39135,1,2
39143,1,2
39147,0,3
39149,1,2
39157,1,2
39163,1,2
39176,3,1
39185,1,2
39189,2,1
39206,0,2
39210,1,2
39212,4,3
39235,1,2
39242,0,2
39251,2,1
39259,1,2
39260,1,2
39270,4,2
39276,1,2
39279,1,2
39284,2,3
39286,1,2
39289,1,3
39297,1,2
39303,1,2
39305,1,2
39320,1,3
39334,1,2
39339,2,1
39341,1,3
39344,1,2
39346,1,2
39358,1,2
39362,2,1
39366,1,2
39373,0,2
39379,2,1
39394,1,2
39395,1,2
39397,1,2
39398,1,3
39399,1,2
39406,2,1
39413,1,2
39415,1,2
39422,0,3
39437,1,3
39440,1,2
39447,1,2
39451,1,3
39455,1,2
39458,1,2
39462,1,3
39468,1,2
39474,1,2
39477,1,4
39485,1,2
39487,2,3
39500,2,1
39502,1,2
39513,3,2
39527,1,2
39531,0,1
39534,0,2
39539,1,2
39548,1,2
39559,0,2
39563,1,4
39564,1,3
39569,1,2
39576,3,1
39579,1,2
39601,0,4
39607,1,3
39625,1,2
39626,0,4
39630,1,3
39639,1,2
39643,1,2
39645,1,3
39656,1,2
39672,0,1
39678,1,3
39688,1,2
39692,1,3
39693,1,3
39703,1,2
39706,1,2
39715,4,1
39723,0,2
39730,4,1
39740,1,2
39758,1,2
39769,2,1
39775,1,3
39787,3,2
39822,2,3
39830,0,2
39833,1,2
39854,1,2
39858,1,3
39869,2,1
39883,1,3
39895,1,2
39902,1,2
39905,1,2
39910,1,3
39922,0,1
39923,1,3
39927,1,2
39938,1,2
39941,2,3
39947,1,2
39956,2,1
39974,0,1
39986,3,2
39998,1,2
40001,3,2
40002,1,2
40007,2,1
40009,1,3
40013,1,2
40016,1,2
40019,1,3
40022,1,2
40024,2,3
40030,0,3
40032,2,3
40042,1,3
40053,0,3
40055,1,2
40059,1,3
40060,1,3
40069,1,2
40085,1,3
40086,1,2
40092,1,2
40099,0,2
40103,1,3
40109,1,3
40110,3,4
40113,1,2
40115,1,2
40129,1,2
40130,2,3
40133,0,1
40139,1,2
40157,1,2
40163,1,2
40166,0,2
40167,1,2
40175,3,2
40185,1,2
40187,1,2
40190,1,3
40196,2,3
40199,0,1
40202,1,2
40206,4,2
40208,0,2
40209,1,2
40213,1,2
40225,1,3
40270,1,2
40284,1,3
40286,1,2
40310,1,2
40312,1,2
40322,1,2
40327,1,2
40339,0,1
40340,1,3
40343,0,2
40345,1,2
40360,1,2
40380,1,2
40388,1,3
40390,3,2
40404,1,2
40408,1,2
40410,3,2
40414,1,2
40416,1,2
40417,1,2
40428,2,1
40432,3,2
40440,1,3
40445,1,2
40468,2,3
40482,2,1
40500,0,1
40505,0,1
40520,1,2
40523,0,1
40524,1,2
40540,1,3
40547,2,3
40558,1,2
40582,1,3
40595,2,3
40596,1,2
40598,1,2
40606,0,2
40618,1,3
40639,1,3
40642,1,2
40648,0,2
40652,2,4
40664,1,2
40682,1,3
40685,2,1
40703,1,2
40709,1,3
40727,1,2
40732,2,1
40745,1,2
40748,1,2
40750,1,2
40760,2,1
40764,1,2
40771,2,1
40777,3,2
40801,0,3
40806,1,2
40836,1,2
40837,1,2
40852,1,2
40856,1,3
40858,1,3
40861,2,1
40876,1,3
40880,1,2
40891,2,3
40893,1,2
40896,2,1
40906,1,2
40922,1,2
40928,1,3
40936,1,3
40940,1,2
40941,2,3
40951,0,1
40954,2,1
40958,1,3
40984,1,2
41024,1,2
41026,1,2
41030,0,2
41037,4,3
41039,1,3
41046,2,3
41056,1,2
41074,1,2
41090,1,2
41092,1,3
41098,1,2
41107,0,1
41119,1,2
41120,2,1
41127,1,2
41128,0,4
41131,1,3
41135,1,3
41141,3,2
41147,3,2
41154,1,3
41162,2,1
41169,1,3
41176,2,3
41180,1,2
41221,1,2
41222,1,2
41225,3,2
41228,1,3
41230,1,2
41231,0,3
41236,2,1
41237,1,2
41256,3,2
41258,1,3
41259,2,1
41279,1,3
41281,1,2
41286,1,2
41293,1,2
41321,2,1
41329,1,2
41332,1,2
41334,2,1
41338,0,2
41339,0,2
41343,2,1
41364,0,2
41367,2,4
41369,1,2
41373,0,2
41377,1,2
41383,1,2
41396,2,1
41412,2,3
41416,0,4
41420,2,1
41433,0,2
41442,0,2
41456,1,2
41463,1,2
41470,3,2
41471,1,2
41479,0,1
41480,1,2
41495,1,2
41497,1,3
41500,1,2
41502,2,1
41504,1,2
41520,2,1
41524,0,1
41533,1,3
41536,4,2
41551,1,2
41552,1,3
41568,2,1
41572,1,2
41573,1,2
41579,1,2
41585,1,2
41587,1,2
41608,0,3
41613,1,2
41616,1,2
41625,0,2
41631,0,3
41635,0,2
41640,1,2
41645,1,3
41646,2,1
41650,0,3
41656,1,2
41669,1,2
41675,0,2
41686,1,2
41687,1,2
41701,2,3
41703,1,2
41716,1,3
41719,1,3
41746,1,3
41749,1,2
41752,3,2
41754,1,2
41757,1,2
41760,1,2
41776,1,3
41785,1,3
41792,3,1
41801,1,2
41812,2,3
41824,2,1
41834,1,2
41837,0,4
41838,1,2
41850,1,2
41857,1,2
41861,1,3
41867,1,2
41870,1,2
41880,1,2
41881,1,3
41883,1,2
41885,1,3
41889,1,2
41890,0,3
41894,0,2
41898,1,3
41907,1,2
41911,1,2
41914,1,2
41917,2,3
41923,1,2
41929,2,3
41930,1,2
41936,1,2
41945,2,1
41953,1,2
41959,1,2
41973,1,3
41979,1,2
41983,3,4
41984,3,1
41988,1,2
41994,2,3
42002,1,3
42006,1,2
42009,1,2
42025,1,2
42031,2,1
42035,2,1
42048,0,2
42070,1,2
42093,1,2
42106,1,3
42107,3,2
42108,1,2
42110,1,3
42114,2,1
42119,1,2
42125,1,2
42128,2,3
42140,1,2
42150,1,3
42171,1,2
42176,1,2
42180,1,3
42181,2,4
42186,1,2
42187,2,1
42200,3,2
42202,1,3
42211,0,2
42217,4,2
42225,0,2
42228,1,2
42233,1,2
42257,0,1
42261,1,2
42281,1,3
42283,0,1
42299,1,3
42340,0,1
42342,1,2
42349,1,2
42361,1,2
42373,1,2
42374,1,3
42413,1,2
42417,1,0
42424,0,2
42440,1,2
42442,1,2
42444,1,3
42448,1,3
42452,0,2
42454,1,2
42460,1,2
42463,0,2
42479,0,3
42480,3,1
42490,1,2
42492,1,2
42513,2,3
42520,1,2
42527,2,3
42529,0,2
42533,4,2
42538,1,3
42541,2,1
42544,1,2
42546,1,2
42554,1,2
42558,1,2
42559,1,2
42561,0,4
42566,0,1
42573,0,3
42582,1,0
42587,1,3
42588,1,3
42589,0,3
42604,1,3
42605,1,2
42618,2,1
42619,1,2
42622,3,2
42629,0,3
42673,1,2
42674,2,1
42675,1,2
42692,1,3
42693,1,2
42696,1,3
42713,0,1
42715,0,1
42720,1,2
42723,1,2
42726,2,1
42737,1,3
42744,1,2
42750,0,3
42761,1,2
42764,1,2
42772,3,2
42774,1,2
42779,2,3
42796,1,2
42797,2,1
42799,2,4
42801,3,2
42819,1,2
42820,1,4
42830,3,4
42839,1,3
42842,1,3
42845,3,2
42853,1,2
42863,2,1
42875,1,3
42880,0,2
42882,1,3
42897,2,1
42911,1,2
42941,1,2
42943,0,1
42957,2,1
42963,1,2
42969,0,2
42978,1,2
42985,1,2
42987,0,2
42994,1,0
43000,1,3
43018,2,1
43023,1,2
43028,1,2
43051,1,2
43059,1,2
43060,1,2
43063,1,3
43066,1,2
43084,1,2
43092,1,2
43096,2,1
43101,1,2
43102,1,3
43106,1,2
43110,2,1
43113,1,2
43114,1,2
43134,1,2
43136,1,2
43141,0,3
43162,1,2
43169,1,2
43171,0,2
43178,0,2
43186,3,2
43191,2,3
43199,0,1
43213,1,4
43214,1,2
43223,2,3
43234,1,2
43254,1,2
43260,2,3
43265,1,2
43276,1,2
43277,1,2
43281,1,3
43297,1,3
43313,1,3
43327,0,2
43344,1,2
43346,0,1
43350,2,1
43364,1,0
43365,1,2
43390,1,2
43391,1,3
43397,0,2
43407,1,3
43411,1,2
43418,1,3
43428,0,2
43434,0,2
43443,1,3
43445,1,2
43446,1,2
43451,2,3
43458,1,2
43461,0,2
43464,1,2
43476,1,2
43483,1,3
43484,1,2
43500,1,3
43502,2,1
43519,0,1
43526,2,1
43544,1,3
43556,0,1
43559,1,2
43562,3,2
43576,1,2
43585,0,2
43603,1,3
43605,2,3
43610,0,3
43615,1,2
43616,0,4
43623,1,2
43631,0,2
43648,2,3
43657,1,2
43664,1,2
43666,3,2
43678,0,2
43700,3,2
43714,1,2
43729,2,3
43731,2,1
43763,1,2
43764,2,1
43772,0,2
43774,2,3
43782,1,2
43783,1,2
43786,1,2
43792,1,3
43797,0,1
43812,2,1
43822,3,2
43844,1,2
43846,1,3
43847,4,2
43864,1,2
43897,4,2
43899,1,2
43901,1,2
43917,1,2
43918,1,2
43921,4,3
43928,1,2
43936,1,3
43948,0,2
43963,2,1
43965,1,3
43969,1,2
44009,2,4
44055,2,1
44064,0,1
44068,0,4
44069,4,2
44084,1,2
44092,1,3
44100,3,2
44109,2,1
44113,1,2
44131,2,1
44135,1,3
44144,1,2
44145,2,1
44147,1,2
44149,1,2
44150,1,2
44151,1,3
44156,2,3
44157,1,3
44163,1,2
44181,1,2
44205,1,2
44211,1,2
44219,0,3
44224,4,3
44258,0,3
44261,2,1
44271,3,2
44285,1,2
44288,1,2
44291,1,2
44299,2,1
44308,1,2
44310,1,2
44326,0,2
44347,1,2
44352,3,2
44358,1,2
44361,2,1
44362,1,3
44375,2,1
44380,3,2
44381,0,4
44410,1,2
44413,1,2
44420,1,2
44424,0,2
44438,1,2
44442,1,2
44452,2,3
44454,1,3
44456,1,2
44472,0,2
44474,1,2
44496,2,1
44500,1,2
44504,2,3
44509,1,2
44523,1,3
44527,1,2
44529,1,2
44534,4,3
44542,1,2
44548,0,3
44590,2,1
44603,1,3
44610,2,4
44611,2,1
44619,1,2
44621,2,3
44622,2,1
44627,1,2
44628,2,1
44634,1,2
44639,0,3
44653,1,2
44665,1,2
44682,2,3
44684,1,2
44688,0,2
44714,1,3
44717,0,2
44722,1,2
44723,0,3
44725,1,2
44726,3,2
44768,1,2
44773,2,1
44779,1,2
44781,1,3
44785,1,2
44786,1,2
44807,1,3
44810,1,2
44818,2,3
44824,1,2
44828,1,0
44830,1,2
44834,1,3
44835,1,2
44839,1,2
44848,1,2
44853,1,2
44856,1,2
44876,2,3
44879,0,3
44906,1,2
44910,1,2
44915,1,2
44923,1,2
44932,1,2
44936,1,3
44961,2,1
44968,1,2
44975,1,2
44992,1,2
45009,3,2
45017,1,2
45019,1,2
45025,1,2
45034,1,2
45036,1,3
45049,1,2
45056,0,1
45062,3,2
45063,1,2
45067,1,2
45077,1,3
45084,2,1
45118,1,3
45128,3,2
45138,1,2
45151,1,2
45155,1,2
45161,1,2
45182,1,2
45188,2,3
45189,1,2
45193,1,2
45215,1,2
45216,1,2
45219,0,1
45222,1,2
45230,1,2
45233,3,2
45239,0,2
45243,0,1
45250,4,2
45255,0,3
45273,1,3
45278,2,3
45287,1,2
45297,2,1
45301,1,2
45332,1,3
45333,1,2
45340,2,1
45356,0,3
45381,3,2
45393,0,1
45399,1,2
45404,1,2
45427,1,2
45432,0,1
45433,2,1
45438,1,3
45441,1,2
45468,1,2
45471,0,1
45473,1,2
45474,2,1
45478,0,2
45484,1,3
45503,0,2
45505,1,3
45515,1,2
45516,1,2
45529,1,2
45538,1,2
45544,1,2
45547,1,3
45548,0,2
45556,3,1
45565,1,2
45587,2,1
45598,1,2
45603,3,2
45624,1,2
45634,3,2
45639,1,3
45663,1,3
45694,2,3
45696,1,3
45706,1,2
45714,1,2
45717,1,4
45721,1,2
45727,1,2
45734,2,1
45758,1,2
45768,1,2
45776,1,3
45777,1,2
45779,4,3
45781,1,2
45784,1,2
45787,1,2
45789,1,2
45793,2,3
45807,0,3
45814,0,1
45824,1,2
45826,3,2
45827,1,3
45828,1,2
45839,3,1
45859,1,2
45866,0,2
45871,1,2
45889,1,2
45897,0,1
45924,2,3
45936,1,2
45941,1,3
45943,1,2
45953,1,2
45956,1,2
45957,1,3
45960,1,2
45961,1,2
45964,2,1
45965,1,4
45978,0,2
45984,1,2
45990,1,2
46030,2,3
46033,2,3
46062,1,2
46066,0,2
46068,1,2
46071,3,2
46089,2,3
46105,0,1
46106,1,2
46111,1,2
46118,0,2
46119,1,2
46122,1,3
46137,1,2
46145,1,3
46150,2,1
46165,1,2
46168,3,2
46169,1,3
46172,1,3
46180,1,2
46184,1,2
46185,3,2
46188,0,3
46193,1,0
46194,1,3
46210,1,3
46216,1,2
46221,2,3
46239,1,2
46244,1,3
46254,1,2
46283,2,1
46298,0,2
46304,1,2
46321,1,3
46324,1,3
46333,1,2
46340,1,2
46341,0,2
46350,1,3
46355,4,2
46361,1,2
46365,1,2
46366,1,2
46369,0,3
46372,1,2
46373,1,3
46381,1,2
46392,2,3
46416,3,2
46423,1,2
46437,0,2
46458,1,3
46461,1,2
46465,3,2
46473,1,2
46477,1,2
46481,2,1
46498,2,1
46501,1,3
46506,1,2
46515,0,3
46520,2,1
46521,1,3
46522,2,3
46524,2,1
46526,1,2
46531,1,3
46542,3,1
46558,0,3
46564,3,2
46575,1,3
46579,2,1
46585,2,1
46600,1,3
46602,1,2
46606,1,2
46607,1,2
46615,1,3
46616,1,2
46621,1,3
46622,0,1
46623,2,1
46627,1,2
46639,0,3
46646,0,3
46655,0,3
46665,1,2
46684,1,2
46693,0,4
46716,3,4
46727,2,3
46735,1,3
46738,1,3
46753,0,2
46754,3,2
46766,1,2
46776,1,2
46780,2,1
46781,1,2
46787,1,2
46789,1,3
46797,1,2
46804,2,1
46809,1,2
46811,2,1
46824,2,3
46840,1,2
46844,0,1
